Landkreis,Crop,Variety,A_ha,P_per_A,P_t,Year
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,6000,26.22,157200,2015
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,4000,4.69,18900,2015
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,,3.74,,2015
Oberspreewald-Lausitz,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Oberspreewald-Lausitz,Getreide,Brotgetreide zusammen,,,,2015
Oberspreewald-Lausitz,Getreide,Futter- und Industriegetreide,,,,2015
Oberspreewald-Lausitz,Getreide,Gerste zusammen,1600,5.13,8500,2015
Oberspreewald-Lausitz,Getreide,Getreide insgesamt,13600,4.36,59300,2015
Oberspreewald-Lausitz,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Oberspreewald-Lausitz,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),13000,4.26,55300,2015
Oberspreewald-Lausitz,Getreide,Hafer,700,2.28571428571429,1600,2015
Oberspreewald-Lausitz,Getreide,Koernermais (einschl. Corn-Cob-Mix),600,6.6,4000,2015
Oberspreewald-Lausitz,Getreide,Roggen,,,,2015
Oberspreewald-Lausitz,Getreide,Roggen und Wintermenggetreide,7300,4.04,29400,2015
Oberspreewald-Lausitz,Getreide,Sommergerste,300,3.49,1000,2015
Oberspreewald-Lausitz,Getreide,Triticale,1200,4.52,5600,2015
Oberspreewald-Lausitz,Getreide,Weizen zusammen,2100,4.74,10000,2015
Oberspreewald-Lausitz,Getreide,Wintergerste,1400,5.46,7500,2015
Oberspreewald-Lausitz,Getreide,Winterweizen einschl. Dinkel,2000,4.79,9800,2015
Oberspreewald-Lausitz,Hackfruechte,Kartoffeln zusammen,500,31.16,16000,2015
Oberspreewald-Lausitz,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Oberspreewald-Lausitz,Hackfruechte,Zuckerrueben,,,,2015
Oberspreewald-Lausitz,Huelsenfruechte,Erbsen,400,2.25,900,2015
Oberspreewald-Lausitz,Huelsenfruechte,Lupinen,900,1,900,2015
Oberspreewald-Lausitz,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Oberspreewald-Lausitz,Oelfruechte,Sonnenblumen,400,2,800,2015
Oberspreewald-Lausitz,Oelfruechte,Winterraps,1400,2.57142857142857,3600,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2700,5.33,14400,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,2200,6.26,13500,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,11500,25.77,296400,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,7300,3.29,24000,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,6400,5.71,36300,2015
Oder-Spree,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Oder-Spree,Getreide,Brotgetreide zusammen,,,,2015
Oder-Spree,Getreide,Futter- und Industriegetreide,,,,2015
Oder-Spree,Getreide,Gerste zusammen,3800,,,2015
Oder-Spree,Getreide,Getreide insgesamt,32700,4.89,160000,2015
Oder-Spree,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Oder-Spree,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),31500,4.92,154800,2015
Oder-Spree,Getreide,Hafer,1700,2.58823529411765,4400,2015
Oder-Spree,Getreide,Koernermais (einschl. Corn-Cob-Mix),1200,4.23,5300,2015
Oder-Spree,Getreide,Roggen,,,,2015
Oder-Spree,Getreide,Roggen und Wintermenggetreide,17000,4.04,68800,2015
Oder-Spree,Getreide,Sommergerste,,,,2015
Oder-Spree,Getreide,Triticale,2900,5.06,14600,2015
Oder-Spree,Getreide,Weizen zusammen,6000,7.11,42700,2015
Oder-Spree,Getreide,Wintergerste,3600,6.46,23500,2015
Oder-Spree,Getreide,Winterweizen einschl. Dinkel,5900,7.2,42300,2015
Oder-Spree,Hackfruechte,Kartoffeln zusammen,100,,,2015
Oder-Spree,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Oder-Spree,Hackfruechte,Zuckerrueben,,,,2015
Oder-Spree,Huelsenfruechte,Erbsen,400,2.5,1000,2015
Oder-Spree,Huelsenfruechte,Lupinen,1700,0.823529411764706,1400,2015
Oder-Spree,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Oder-Spree,Oelfruechte,Sonnenblumen,1600,1.8125,2900,2015
Oder-Spree,Oelfruechte,Winterraps,5700,3.39,19500,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2600,5.38,13800,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,1400,9.22,13100,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,19700,32.71,643200,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,29400,5.59,164600,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,4600,5.97,27600,2015
Ostprignitz-Ruppin,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Ostprignitz-Ruppin,Getreide,Brotgetreide zusammen,,,,2015
Ostprignitz-Ruppin,Getreide,Futter- und Industriegetreide,,,,2015
Ostprignitz-Ruppin,Getreide,Gerste zusammen,9200,6.76,62400,2015
Ostprignitz-Ruppin,Getreide,Getreide insgesamt,46700,6.09,284200,2015
Ostprignitz-Ruppin,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Ostprignitz-Ruppin,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),44700,5.92,264600,2015
Ostprignitz-Ruppin,Getreide,Hafer,2300,3.41,7800,2015
Ostprignitz-Ruppin,Getreide,Koernermais (einschl. Corn-Cob-Mix),2000,9.86,19700,2015
Ostprignitz-Ruppin,Getreide,Roggen,,,,2015
Ostprignitz-Ruppin,Getreide,Roggen und Wintermenggetreide,18100,5.32,96200,2015
Ostprignitz-Ruppin,Getreide,Sommergerste,1300,5.26,6900,2015
Ostprignitz-Ruppin,Getreide,Triticale,3500,6.62,23100,2015
Ostprignitz-Ruppin,Getreide,Weizen zusammen,11400,6.54,74600,2015
Ostprignitz-Ruppin,Getreide,Wintergerste,7900,7,55500,2015
Ostprignitz-Ruppin,Getreide,Winterweizen einschl. Dinkel,11100,6.57,72900,2015
Ostprignitz-Ruppin,Hackfruechte,Kartoffeln zusammen,1700,43.91,74500,2015
Ostprignitz-Ruppin,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Ostprignitz-Ruppin,Hackfruechte,Zuckerrueben,200,,,2015
Ostprignitz-Ruppin,Huelsenfruechte,Erbsen,500,3,1500,2015
Ostprignitz-Ruppin,Huelsenfruechte,Lupinen,1300,1,1300,2015
Ostprignitz-Ruppin,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Ostprignitz-Ruppin,Oelfruechte,Sonnenblumen,200,,,2015
Ostprignitz-Ruppin,Oelfruechte,Winterraps,10600,3.75,39800,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2300,4,9200,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,1900,5.63,10900,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,14700,29.29,431300,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,21000,6.13,128800,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,7200,6.07,43800,2015
Potsdam-Mittelmark,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Potsdam-Mittelmark,Getreide,Brotgetreide zusammen,,,,2015
Potsdam-Mittelmark,Getreide,Futter- und Industriegetreide,,,,2015
Potsdam-Mittelmark,Getreide,Gerste zusammen,5700,5.07,29100,2015
Potsdam-Mittelmark,Getreide,Getreide insgesamt,39400,5.22,205800,2015
Potsdam-Mittelmark,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Potsdam-Mittelmark,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),36900,5,184400,2015
Potsdam-Mittelmark,Getreide,Hafer,1000,2.4,2400,2015
Potsdam-Mittelmark,Getreide,Koernermais (einschl. Corn-Cob-Mix),2500,8.4,21400,2015
Potsdam-Mittelmark,Getreide,Roggen,,,,2015
Potsdam-Mittelmark,Getreide,Roggen und Wintermenggetreide,20100,4.04,81100,2015
Potsdam-Mittelmark,Getreide,Sommergerste,800,2.75,2200,2015
Potsdam-Mittelmark,Getreide,Triticale,3200,5.42,17200,2015
Potsdam-Mittelmark,Getreide,Weizen zusammen,6800,8.08,54600,2015
Potsdam-Mittelmark,Getreide,Wintergerste,4900,5.47,26900,2015
Potsdam-Mittelmark,Getreide,Winterweizen einschl. Dinkel,6600,8.19,54200,2015
Potsdam-Mittelmark,Hackfruechte,Kartoffeln zusammen,500,27.87,13200,2015
Potsdam-Mittelmark,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Potsdam-Mittelmark,Hackfruechte,Zuckerrueben,200,,,2015
Potsdam-Mittelmark,Huelsenfruechte,Erbsen,800,1.125,900,2015
Potsdam-Mittelmark,Huelsenfruechte,Lupinen,900,1.11111111111111,1000,2015
Potsdam-Mittelmark,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Potsdam-Mittelmark,Oelfruechte,Sonnenblumen,900,1.88888888888889,1700,2015
Potsdam-Mittelmark,Oelfruechte,Winterraps,6800,3.25,22200,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,100,,,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,100,,,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,400,,,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,1800,,,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,,,,2015
Potsdam (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Potsdam (KfS),Getreide,Brotgetreide zusammen,,,,2015
Potsdam (KfS),Getreide,Futter- und Industriegetreide,,,,2015
Potsdam (KfS),Getreide,Gerste zusammen,400,,,2015
Potsdam (KfS),Getreide,Getreide insgesamt,1600,,,2015
Potsdam (KfS),Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Potsdam (KfS),Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),1600,,,2015
Potsdam (KfS),Getreide,Hafer,,,,2015
Potsdam (KfS),Getreide,Koernermais (einschl. Corn-Cob-Mix),,,,2015
Potsdam (KfS),Getreide,Roggen,,,,2015
Potsdam (KfS),Getreide,Roggen und Wintermenggetreide,500,,,2015
Potsdam (KfS),Getreide,Sommergerste,,,,2015
Potsdam (KfS),Getreide,Triticale,,,,2015
Potsdam (KfS),Getreide,Weizen zusammen,600,,,2015
Potsdam (KfS),Getreide,Wintergerste,300,,,2015
Potsdam (KfS),Getreide,Winterweizen einschl. Dinkel,600,,,2015
Potsdam (KfS),Hackfruechte,Kartoffeln zusammen,,,,2015
Potsdam (KfS),Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Potsdam (KfS),Hackfruechte,Zuckerrueben,,,,2015
Potsdam (KfS),Huelsenfruechte,Erbsen,,,,2015
Potsdam (KfS),Huelsenfruechte,Lupinen,,,,2015
Potsdam (KfS),Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Potsdam (KfS),Oelfruechte,Sonnenblumen,,,,2015
Potsdam (KfS),Oelfruechte,Winterraps,400,,,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,1700,7.23,12300,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,800,7.73,6100,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,21100,32.58,686600,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,32900,5.38,177100,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,2100,5.73,12000,2015
Prignitz,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Prignitz,Getreide,Brotgetreide zusammen,,,,2015
Prignitz,Getreide,Futter- und Industriegetreide,,,,2015
Prignitz,Getreide,Gerste zusammen,9500,,,2015
Prignitz,Getreide,Getreide insgesamt,50300,6.59,331300,2015
Prignitz,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Prignitz,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),47500,6.61,314200,2015
Prignitz,Getreide,Hafer,600,4.69,2600,2015
Prignitz,Getreide,Koernermais (einschl. Corn-Cob-Mix),2800,6.14,17000,2015
Prignitz,Getreide,Roggen,,,,2015
Prignitz,Getreide,Roggen und Wintermenggetreide,17100,5.85,,2015
Prignitz,Getreide,Sommergerste,600,,,2015
Prignitz,Getreide,Triticale,2800,6.28,17800,2015
Prignitz,Getreide,Weizen zusammen,17500,7.18,125500,2015
Prignitz,Getreide,Wintergerste,8900,7.46,66100,2015
Prignitz,Getreide,Winterweizen einschl. Dinkel,17100,7.25,124200,2015
Prignitz,Hackfruechte,Kartoffeln zusammen,1700,37.35,64500,2015
Prignitz,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Prignitz,Hackfruechte,Zuckerrueben,700,65.48,47500,2015
Prignitz,Huelsenfruechte,Erbsen,400,2.5,1100,2015
Prignitz,Huelsenfruechte,Lupinen,600,1.5,900,2015
Prignitz,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Prignitz,Oelfruechte,Sonnenblumen,100,,,2015
Prignitz,Oelfruechte,Winterraps,16000,3.31,53100,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,3600,5.82,21000,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,1900,6.2,11900,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,6700,23.89,160700,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,6600,5.82,38100,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,4900,5.13,25200,2015
Spree-Neiße,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Spree-Neiße,Getreide,Brotgetreide zusammen,,,,2015
Spree-Neiße,Getreide,Futter- und Industriegetreide,,,,2015
Spree-Neiße,Getreide,Gerste zusammen,3100,4.86,15000,2015
Spree-Neiße,Getreide,Getreide insgesamt,18700,4.39,82200,2015
Spree-Neiße,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Spree-Neiße,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),17800,4.37,77600,2015
Spree-Neiße,Getreide,Hafer,1100,2.72727272727273,3000,2015
Spree-Neiße,Getreide,Koernermais (einschl. Corn-Cob-Mix),1000,4.71,4600,2015
Spree-Neiße,Getreide,Roggen,,,,2015
Spree-Neiße,Getreide,Roggen und Wintermenggetreide,8100,4.13,33400,2015
Spree-Neiße,Getreide,Sommergerste,500,3.37,1800,2015
Spree-Neiße,Getreide,Triticale,1400,5.15,7400,2015
Spree-Neiße,Getreide,Weizen zusammen,4000,4.7,18700,2015
Spree-Neiße,Getreide,Wintergerste,2600,5.17,13200,2015
Spree-Neiße,Getreide,Winterweizen einschl. Dinkel,3900,4.73,18300,2015
Spree-Neiße,Hackfruechte,Kartoffeln zusammen,300,25.18,7000,2015
Spree-Neiße,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Spree-Neiße,Hackfruechte,Zuckerrueben,100,,,2015
Spree-Neiße,Huelsenfruechte,Erbsen,200,2,400,2015
Spree-Neiße,Huelsenfruechte,Lupinen,900,0.888888888888889,800,2015
Spree-Neiße,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Spree-Neiße,Oelfruechte,Sonnenblumen,900,1.77777777777778,1600,2015
Spree-Neiße,Oelfruechte,Winterraps,2100,2.33333333333333,4900,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2300,5.1,11800,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,1100,5.76,6200,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,16000,29.1,466500,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,11700,5.8,68000,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,5900,5.86,34800,2015
Teltow-Flaeming,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Teltow-Flaeming,Getreide,Brotgetreide zusammen,,,,2015
Teltow-Flaeming,Getreide,Futter- und Industriegetreide,,,,2015
Teltow-Flaeming,Getreide,Gerste zusammen,5700,6.02,34600,2015
Teltow-Flaeming,Getreide,Getreide insgesamt,35900,5.34,191500,2015
Teltow-Flaeming,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Teltow-Flaeming,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),34600,5.29,182800,2015
Teltow-Flaeming,Getreide,Hafer,800,3.16,2700,2015
Teltow-Flaeming,Getreide,Koernermais (einschl. Corn-Cob-Mix),1300,6.71,8800,2015
Teltow-Flaeming,Getreide,Roggen,,,,2015
Teltow-Flaeming,Getreide,Roggen und Wintermenggetreide,16400,4.5,73700,2015
Teltow-Flaeming,Getreide,Sommergerste,300,3.84,1200,2015
Teltow-Flaeming,Getreide,Triticale,3100,5.19,16300,2015
Teltow-Flaeming,Getreide,Weizen zusammen,8400,6.59,55500,2015
Teltow-Flaeming,Getreide,Wintergerste,5400,6.15,33300,2015
Teltow-Flaeming,Getreide,Winterweizen einschl. Dinkel,8300,6.64,55400,2015
Teltow-Flaeming,Hackfruechte,Kartoffeln zusammen,2700,35.75,96900,2015
Teltow-Flaeming,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Teltow-Flaeming,Hackfruechte,Zuckerrueben,200,,,2015
Teltow-Flaeming,Huelsenfruechte,Erbsen,600,2.5,1500,2015
Teltow-Flaeming,Huelsenfruechte,Lupinen,1000,0.7,700,2015
Teltow-Flaeming,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Teltow-Flaeming,Oelfruechte,Sonnenblumen,900,1.77777777777778,1600,2015
Teltow-Flaeming,Oelfruechte,Winterraps,6700,3.17910447761194,21300,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2600,3.99,10300,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,3900,5.99,23400,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,16600,29.32,487200,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,18200,4.69,85000,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,7500,6.64,49600,2015
Uckermark,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2015
Uckermark,Getreide,Brotgetreide zusammen,,,,2015
Uckermark,Getreide,Futter- und Industriegetreide,,,,2015
Uckermark,Getreide,Gerste zusammen,18400,7.55,138900,2015
Uckermark,Getreide,Getreide insgesamt,81600,7.37,600800,2015
Uckermark,Getreide,Getreide zur Ganzpflanzenernte,,,,2015
Uckermark,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),80900,7.36,595400,2015
Uckermark,Getreide,Hafer,2000,2.9,5700,2015
Uckermark,Getreide,Koernermais (einschl. Corn-Cob-Mix),600,8.44,5400,2015
Uckermark,Getreide,Roggen,,,,2015
Uckermark,Getreide,Roggen und Wintermenggetreide,7800,4.33,33900,2015
Uckermark,Getreide,Sommergerste,1000,2.3,2300,2015
Uckermark,Getreide,Triticale,2600,5.54,14400,2015
Uckermark,Getreide,Weizen zusammen,49800,8.06,401400,2015
Uckermark,Getreide,Wintergerste,17400,7.87,136600,2015
Uckermark,Getreide,Winterweizen einschl. Dinkel,48600,8.2,398600,2015
Uckermark,Hackfruechte,Kartoffeln zusammen,0,,,2015
Uckermark,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2015
Uckermark,Hackfruechte,Zuckerrueben,3300,66.49,218500,2015
Uckermark,Huelsenfruechte,Erbsen,900,3.19,2900,2015
Uckermark,Huelsenfruechte,Lupinen,600,0.666666666666667,400,2015
Uckermark,Oelfruechte,Raps und Ruebsen zusammen,,,,2015
Uckermark,Oelfruechte,Sonnenblumen,400,1.5,600,2015
Uckermark,Oelfruechte,Winterraps,31400,4.09,128400,2015
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,2601,3.83,9949,2016
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2016
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,3397,3.66,12446,2016
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2016
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,5356,33.31,178399,2016
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,5951,3.72,22145,2016
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,2153,5.34,11484,2016
Barnim,"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen und Maehweiden zusammen,,,,2016
Barnim,Getreide,Brotgetreide zusammen,,,,2016
Barnim,Getreide,Futter- und Industriegetreide,,,,2016
Barnim,Getreide,Gerste zusammen,4204,4.69,19731,2016
Barnim,Getreide,Getreide insgesamt,19080,4.71,89777,2016
Barnim,Getreide,Getreide zur Ganzpflanzenernte,,,,2016
Barnim,Getreide,Getreide zusammen (ohne Koernermais und Corn-Cob-Mix),18879,4.68,88300,2016
Barnim,Getreide,Hafer,777,2.94208494208494,2286,2016
Barnim,Getreide,Koernermais (einschl. Corn-Cob-Mix),201,7.34,1477,2016
Barnim,Getreide,Roggen,,,,2016
Barnim,Getreide,Roggen und Wintermenggetreide,5131,4.4,22560,2016
Barnim,Getreide,Sommergerste,649,2.87519260400616,1866,2016
Barnim,Getreide,Triticale,2502,3.97,9924,2016
Barnim,Getreide,Weizen zusammen,6252,5.4,33766,2016
Barnim,Getreide,Wintergerste,3555,5.03,17865,2016
Barnim,Getreide,Winterweizen einschl. Dinkel,6099,5.45,33240,2016
Barnim,Hackfruechte,Kartoffeln zusammen,48,28.51,1361,2016
Barnim,Hackfruechte,mittelfruehe und spaete Kartoffeln,,,,2016
Barnim,Hackfruechte,Zuckerrueben,,,,2016
Barnim,Huelsenfruechte,Erbsen,,,,2016
Barnim,Huelsenfruechte,Lupinen,469,1.81663113006397,852,2016
Barnim,Oelfruechte,Raps und Ruebsen zusammen,,,,2016
Barnim,Oelfruechte,Sonnenblumen,,,,2016
Barnim,Oelfruechte,Winterraps,5913,2.42212075088787,14322,2016
Brandenburg an der Havel (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Feldgras/Grasanbau,89,,,2016
Brandenburg an der Havel (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Klee, Kleegras und Klee-Luzerne-Gemisch",,,,2016
Brandenburg an der Havel (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Leguminosen,,,,2016
Brandenburg an der Havel (KfS),"Futterpflanzen, Dauergruenland, Gruenernte","Luzerne, Luzernegras",,,,2016
Brandenburg an der Havel (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Silomais,447,,,2016
Brandenburg an der Havel (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Weiden,410,,,2016
Brandenburg an der Havel (KfS),"Futterpflanzen, Dauergruenland, Gruenernte",Wiesen,,,,2016
